title,type,agency_names,abstract,citation,document_number,html_url,pdf_url,publication_date
Unique Device Identification: Policy Regarding Compliance Dates for Class I and Unclassified Devices; Immediately in Effect Guidance for Industry and Food and Drug Administration Staff; Availability,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or Agency) is announcing the availability of the guidance for industry and FDA Staff entitled ""Unique Device Identification: Policy Regarding Compliance Dates for Class I and Unclassified Devices; Immediately in Effect Guidance for Industry and Food and Drug Administration Staff."" This guidance describes FDA's intention with respect to the enforcement of unique device identification requirements for certain class I and unclassified devices. FDA does not intend to enforce standard date formatting, labeling, and Global Unique Device Identification Database (GUDID) data submission requirements under Agency regulations for these devices before September 24, 2020. In addition, FDA does not intend to enforce direct mark requirements under an Agency regulation for these devices before September 24, 2022. The policy described in this guidance does not apply to implantable, life-supporting, or life-sustaining devices. The guidance document is immediately in effect, but it remains subject to comment in accordance with the Agency's good guidance practices.",83 FR 2057, 2018-00550,https://www.federalregister.gov/documents/2018/01/16/2018-00550/unique-device-identification-policy-regarding-compliance-dates-for-class-i-and-unclassified-devices,https://www.govinfo.gov/content/pkg/FR-2018-01-16/pdf/2018-00550.pdf,1/16/2018
Medical Devices; Radiology Devices; Classification of the Absorbable Perirectal Spacer,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is classifying the absorbable perirectal spacer into class II (special controls). The special controls that apply to the device type are identified in this order and will be part of the codified language for the absorbable perirectal spacer's classification. We are taking this action because we have determined that classifying the device into class II (special controls) will provide a reasonable assurance of safety and effectiveness of the device. We believe this action will also enhance patients' access to beneficial innovative devices, in part by reducing regulatory burdens.",83 FR 600, 2018-00051,https://www.federalregister.gov/documents/2018/01/05/2018-00051/medical-devices-radiology-devices-classification-of-the-absorbable-perirectal-spacer,https://www.govinfo.gov/content/pkg/FR-2018-01-05/pdf/2018-00051.pdf,1/5/2018
"Policy Regarding Certain Entities Subject to the Current Good Manufacturing Practice and Preventive Controls, Produce Safety, and/or Foreign Supplier Verification Programs; Guidance for Industry; Availability",Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is announcing the availability of a guidance for industry entitled ""Policy Regarding Certain Entities Subject to the Current Good Manufacturing Practice and Preventive Controls, Produce Safety, and/or Foreign Supplier Verification Programs."" This guidance states agency compliance policy regarding certain entities and/or activities related to the ""farm"" definition, written assurances, food contact substances, and human food by-products for use as animal food.",83 FR 598, 2018-00050,https://www.federalregister.gov/documents/2018/01/05/2018-00050/policy-regarding-certain-entities-subject-to-the-current-good-manufacturing-practice-and-preventive,https://www.govinfo.gov/content/pkg/FR-2018-01-05/pdf/2018-00050.pdf,1/5/2018
Medical Devices; Hematology and Pathology Devices; Classification of a Cervical Intraepithelial Neoplasia Test System,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is classifying the cervical intraepithelial neoplasia (CIN) test system into class II (special controls). The special controls that apply to the device type are identified in this order and will be part of the codified language for the CIN test system's classification. We are taking this action because we have determined that classifying the device into class II (special controls) will provide a reasonable assurance of safety and effectiveness of the device. We believe this action will also enhance patients' access to beneficial innovative devices, in part by reducing regulatory burdens.",83 FR 232, 2017-28342,https://www.federalregister.gov/documents/2018/01/03/2017-28342/medical-devices-hematology-and-pathology-devices-classification-of-a-cervical-intraepithelial,https://www.govinfo.gov/content/pkg/FR-2018-01-03/pdf/2017-28342.pdf,1/3/2018
Food Additives Permitted in Feed and Drinking Water of Animals; Formic Acid as a Feed Acidifying Agent in Complete Poultry Feeds,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA, we, the Agency) is amending the regulations for food additives permitted in feed and drinking water of animals to provide for the safe use of formic acid as a feed acidifying agent in complete poultry feeds. This action is in response to a food additive petition filed by BASF Corp.",83 FR 19, 2017-28251,https://www.federalregister.gov/documents/2018/01/02/2017-28251/food-additives-permitted-in-feed-and-drinking-water-of-animals-formic-acid-as-a-feed-acidifying,https://www.govinfo.gov/content/pkg/FR-2018-01-02/pdf/2017-28251.pdf,1/2/2018
Medical Devices; Hematology and Pathology Devices; Classification of the Whole Slide Imaging System,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is classifying the whole slide imaging system into class II (special controls). The special controls that apply to the device type are identified in this order and will be part of the codified language for the whole slide imaging system's classification. We are taking this action because we have determined that classifying the device into class II (special controls) will provide a reasonable assurance of safety and effectiveness of the device. We believe this action will also enhance patients' access to beneficial innovative devices, in part by reducing regulatory burdens.",83 FR 20, 2017-28262,https://www.federalregister.gov/documents/2018/01/02/2017-28262/medical-devices-hematology-and-pathology-devices-classification-of-the-whole-slide-imaging-system,https://www.govinfo.gov/content/pkg/FR-2018-01-02/pdf/2017-28262.pdf,1/2/2018
Medical Devices; General and Plastic Surgery Devices; Classification of the Irrigating Wound Retractor Device,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is classifying the irrigating wound retractor device into class II (special controls). The special controls that apply to the device type are identified in this order and will be part of the codified language for the irrigating wound retractor device's classification. We are taking this action because we have determined that classifying the device into class II (special controls) will provide a reasonable assurance of safety and effectiveness of the device. We believe this action will also enhance patients' access to beneficial innovative devices, in part by reducing regulatory burdens.",83 FR 22, 2017-28255,https://www.federalregister.gov/documents/2018/01/02/2017-28255/medical-devices-general-and-plastic-surgery-devices-classification-of-the-irrigating-wound-retractor,https://www.govinfo.gov/content/pkg/FR-2018-01-02/pdf/2017-28255.pdf,1/2/2018
Medical Devices; Obstetrical and Gynecological Devices; Classification of the Pressure Wedge for the Reduction of Cesarean Delivery,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is classifying the pressure wedge for the reduction of cesarean delivery into class II (special controls). The special controls that apply to the device type are identified in this order and will be part of the codified language for the pressure wedge for the reduction of cesarean delivery's classification. We are taking this action because we have determined that classifying the device into class II (special controls) will provide a reasonable assurance of safety and effectiveness of the device. We believe this action will also enhance patients' access to beneficial innovative devices, in part by reducing regulatory burdens.",82 FR 61446, 2017-28042,https://www.federalregister.gov/documents/2017/12/28/2017-28042/medical-devices-obstetrical-and-gynecological-devices-classification-of-the-pressure-wedge-for-the,https://www.govinfo.gov/content/pkg/FR-2017-12-28/pdf/2017-28042.pdf,12/28/2017
New Animal Drugs for Investigational Use; Disqualification of a Clinical Investigator,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA, the Agency, or we) is issuing a final rule amending the regulations for new animal drugs for investigational use to expand the scope of clinical investigator disqualification to include ineligibility to conduct nonclinical laboratory studies. Under this final rule, when the Commissioner of Food and Drugs (the Commissioner) determines that an investigator is ineligible to receive a new animal drug for investigational use, the investigator also will be ineligible to conduct any nonclinical study intended to support an application for a research or marketing permit for a new animal drug. This final rule will help ensure adequate protection of animal research subjects and the quality and integrity of data submitted to FDA.",82 FR 61443, 2017-27973,https://www.federalregister.gov/documents/2017/12/28/2017-27973/new-animal-drugs-for-investigational-use-disqualification-of-a-clinical-investigator,https://www.govinfo.gov/content/pkg/FR-2017-12-28/pdf/2017-27973.pdf,12/28/2017
Medical Devices; Clinical Chemistry and Clinical Toxicology Devices; Classification of the Reagents for Molecular Diagnostic Instrument Test Systems,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is classifying the reagents for molecular diagnostic instrument test systems into class I (general controls). We are taking this action because we have determined that classifying the device into class I (general controls) will provide a reasonable assurance of safety and effectiveness of the device. We believe this action will also enhance patients' access to beneficial innovative devices, in part by reducing regulatory burdens.",82 FR 61162, 2017-27853,https://www.federalregister.gov/documents/2017/12/27/2017-27853/medical-devices-clinical-chemistry-and-clinical-toxicology-devices-classification-of-the-reagents,https://www.govinfo.gov/content/pkg/FR-2017-12-27/pdf/2017-27853.pdf,12/27/2017
Medical Devices; Hematology and Pathology Devices; Classification of the Flow Cytometric Test System for Hematopoietic Neoplasms,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is classifying the flow cytometric test system for hematopoietic neoplasms into class II (special controls). The special controls that apply to the device type are identified in this order and will be part of the codified language for the flow cytometric test system for hematopoietic neoplasms' classification. We are taking this action because we have determined that classifying the device into class II (special controls) will provide a reasonable assurance of safety and effectiveness of the device. We believe this action will also enhance patients' access to beneficial innovative devices, in part by reducing regulatory burdens.",82 FR 61163, 2017-27855,https://www.federalregister.gov/documents/2017/12/27/2017-27855/medical-devices-hematology-and-pathology-devices-classification-of-the-flow-cytometric-test-system,https://www.govinfo.gov/content/pkg/FR-2017-12-27/pdf/2017-27855.pdf,12/27/2017
Medical Devices; Neurological Devices; Classification of the Computerized Behavioral Therapy Device for Psychiatric Disorders,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is classifying the computerized behavioral therapy device for psychiatric disorders into class II (special controls). The special controls that apply to the device type are identified in this order and will be part of the codified language for the computerized behavioral therapy device for psychiatric disorders' classification. We are taking this action because we have determined that classifying the device into class II (special controls) will provide a reasonable assurance of safety and effectiveness of the device. We believe this action will also enhance patients' access to beneficial innovative devices, in part by reducing regulatory burdens.",82 FR 61166, 2017-27843,https://www.federalregister.gov/documents/2017/12/27/2017-27843/medical-devices-neurological-devices-classification-of-the-computerized-behavioral-therapy-device,https://www.govinfo.gov/content/pkg/FR-2017-12-27/pdf/2017-27843.pdf,12/27/2017
Medical Devices; Neurological Devices; Classification of the External Vagal Nerve Stimulator for Headache,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is classifying the external vagal nerve stimulator for headache into class II (special controls). The special controls that apply to the device type are identified in this order and will be part of the codified language for the external vagal nerve stimulator for headache's classification. We are taking this action because we have determined that classifying the device into class II (special controls) will provide a reasonable assurance of safety and effectiveness of the device. We believe this action will also enhance patients' access to beneficial innovative devices, in part by reducing regulatory burdens.",82 FR 61168, 2017-27854,https://www.federalregister.gov/documents/2017/12/27/2017-27854/medical-devices-neurological-devices-classification-of-the-external-vagal-nerve-stimulator-for,https://www.govinfo.gov/content/pkg/FR-2017-12-27/pdf/2017-27854.pdf,12/27/2017
Medical Devices; Radiology Devices; Classification of the Rectal Balloon for Prostate Immobilization,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is classifying the rectal balloon for prostate immobilization into class II (special controls). The special controls that apply to the device type are identified in this order and will be part of the codified language for the rectal balloon for prostate immobilization's classification. We are taking this action because we have determined that classifying the device into class II (special controls) will provide a reasonable assurance of safety and effectiveness of the device. We believe this action will also enhance patients' access to beneficial innovative devices, in part by reducing regulatory burdens.",82 FR 61170, 2017-27856,https://www.federalregister.gov/documents/2017/12/27/2017-27856/medical-devices-radiology-devices-classification-of-the-rectal-balloon-for-prostate-immobilization,https://www.govinfo.gov/content/pkg/FR-2017-12-27/pdf/2017-27856.pdf,12/27/2017
Medicare Program: Hospital Outpatient Prospective Payment and Ambulatory Surgical Center Payment Systems and Quality Reporting Programs; Correction,Rule,Health and Human Services Department; Centers for Medicare & Medicaid Services,"This document corrects technical errors that appeared in the final rule with comment period published in the Federal Register on December 14, 2017 entitled ""Hospital Outpatient Prospective Payment and Ambulatory Surgical Center Payment Systems and Quality Reporting Programs.""",82 FR 61184, 2017-27949,https://www.federalregister.gov/documents/2017/12/27/2017-27949/medicare-program-hospital-outpatient-prospective-payment-and-ambulatory-surgical-center-payment,https://www.govinfo.gov/content/pkg/FR-2017-12-27/pdf/2017-27949.pdf,12/27/2017
Medical Devices; Anesthesiology Devices; Classification of the External Negative Pressure Airway Aid,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is classifying the external negative pressure airway aid into class II (special controls). The special controls that apply to the device type are identified in this order and will be part of the codified language for the external negative pressure airway aid's classification. We are taking this action because we have determined that classifying the device into class II (special controls) will provide a reasonable assurance of safety and effectiveness of the device. We believe this action will also enhance patients' access to beneficial innovative devices, in part by reducing regulatory burdens.",82 FR 60865, 2017-27784,https://www.federalregister.gov/documents/2017/12/26/2017-27784/medical-devices-anesthesiology-devices-classification-of-the-external-negative-pressure-airway-aid,https://www.govinfo.gov/content/pkg/FR-2017-12-26/pdf/2017-27784.pdf,12/26/2017
Medicare Program; Medicare Shared Savings Program: Extreme and Uncontrollable Circumstances Policies for Performance Year 2017,Rule,Health and Human Services Department; Centers for Medicare & Medicaid Services,"This interim final rule with comment period establishes policies for assessing the financial and quality performance of Medicare Shared Savings Program (Shared Savings Program) Accountable Care Organizations (ACOs) affected by extreme and uncontrollable circumstances during performance year 2017, including the applicable quality reporting period for the performance year. Under the Shared Savings Program, providers of services and suppliers that participate in ACOs continue to receive traditional Medicare fee-for-service (FFS) payments under Parts A and B, but the ACO may be eligible to receive a shared savings payment if it meets specified quality and savings requirements. ACOs in performance-based risk agreements may also share in losses. This interim final rule with comment period establishes extreme and uncontrollable circumstances policies for the Shared Savings Program that will apply to ACOs subject to extreme and uncontrollable events, such as Hurricanes Harvey, Irma, and Maria, and the California wildfires, effective for performance year 2017, including the applicable quality data reporting period for the performance year.",82 FR 60912, 2017-27920,https://www.federalregister.gov/documents/2017/12/26/2017-27920/medicare-program-medicare-shared-savings-program-extreme-and-uncontrollable-circumstances-policies,https://www.govinfo.gov/content/pkg/FR-2017-12-26/pdf/2017-27920.pdf,12/26/2017
Medical Devices; General Hospital and Personal Use Devices; Classification of the Image Processing Device for Estimation of External Blood Loss,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is classifying the image processing device for estimation of external blood loss into class II (special controls). The special controls that apply to the device type are identified in this order and will be part of the codified language for the image processing device for estimation of external blood loss' classification. We are taking this action because we have determined that classifying the device into class II (special controls) will provide a reasonable assurance of safety and effectiveness of the device. We believe this action will also enhance patients' access to beneficial innovative devices, in part by reducing regulatory burdens.",82 FR 60306, 2017-27443,https://www.federalregister.gov/documents/2017/12/20/2017-27443/medical-devices-general-hospital-and-personal-use-devices-classification-of-the-image-processing,https://www.govinfo.gov/content/pkg/FR-2017-12-20/pdf/2017-27443.pdf,12/20/2017
Safety and Effectiveness of Health Care Antiseptics; Topical Antimicrobial Drug Products for Over-the-Counter Human Use,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA, the Agency, or we) is issuing this final rule establishing that certain active ingredients used in nonprescription (also known as over-the-counter or OTC) antiseptic products intended for use by health care professionals in a hospital setting or other health care situations outside the hospital are not generally recognized as safe and effective (GRAS/GRAE). FDA is issuing this final rule after considering the recommendations of the Nonprescription Drugs Advisory Committee (NDAC); public comments on the Agency's notices of proposed rulemaking; and all data and information on OTC health care antiseptic products that have come to the Agency's attention. This final rule finalizes the 1994 tentative final monograph (TFM) for OTC health care antiseptic drug products that published in the Federal Register of June 17, 1994 (the 1994 TFM) as amended by the proposed rule published in the Federal Register (FR) of May 1, 2015 (2015 Health Care Antiseptic Proposed Rule (PR)).",82 FR 60474, 2017-27317,https://www.federalregister.gov/documents/2017/12/20/2017-27317/safety-and-effectiveness-of-health-care-antiseptics-topical-antimicrobial-drug-products-for,https://www.govinfo.gov/content/pkg/FR-2017-12-20/pdf/2017-27317.pdf,12/20/2017
Medical Devices; Obstetrical and Gynecological Devices; Classification of the Fetal Head Elevator,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is classifying the fetal head elevator into class II (special controls). The special controls that apply to the device type are identified in this order and will be part of the codified language for the fetal head elevator's classification. We are taking this action because we have determined that classifying the device into class II (special controls) will provide a reasonable assurance of safety and effectiveness of the device. We believe this action will also enhance patients' access to beneficial innovative devices, in part by reducing regulatory burdens.",82 FR 60112, 2017-27277,https://www.federalregister.gov/documents/2017/12/19/2017-27277/medical-devices-obstetrical-and-gynecological-devices-classification-of-the-fetal-head-elevator,https://www.govinfo.gov/content/pkg/FR-2017-12-19/pdf/2017-27277.pdf,12/19/2017
Medical Devices; Ophthalmic Devices; Classification of the Tear Electrostimulation Device,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is classifying the tear electrostimulation device into class II (special controls). The special controls that apply to the device type are identified in this order and will be part of the codified language for the tear electrostimulation device's classification. We are taking this action because we have determined that classifying the device into class II (special controls) will provide a reasonable assurance of safety and effectiveness of the device. We believe this action will also enhance patients' access to beneficial innovative devices, in part by reducing regulatory burdens.",82 FR 60114, 2017-27280,https://www.federalregister.gov/documents/2017/12/19/2017-27280/medical-devices-ophthalmic-devices-classification-of-the-tear-electrostimulation-device,https://www.govinfo.gov/content/pkg/FR-2017-12-19/pdf/2017-27280.pdf,12/19/2017
Medicare Program: Hospital Outpatient Prospective Payment and Ambulatory Surgical Center Payment Systems and Quality Reporting Programs,Rule,Health and Human Services Department; Centers for Medicare & Medicaid Services,"This final rule with comment period revises the Medicare hospital outpatient prospective payment system (OPPS) and the Medicare ambulatory surgical center (ASC) payment system for CY 2018 to implement changes arising from our continuing experience with these systems. In this final rule with comment period, we describe the changes to the amounts and factors used to determine the payment rates for Medicare services paid under the OPPS and those paid under the ASC payment system. In addition, this final rule with comment period updates and refines the requirements for the Hospital Outpatient Quality Reporting (OQR) Program and the ASC Quality Reporting (ASCQR) Program.",82 FR 59216, R1-2017-23932,https://www.federalregister.gov/documents/2017/12/14/R1-2017-23932/medicare-program-hospital-outpatient-prospective-payment-and-ambulatory-surgical-center-payment,https://www.govinfo.gov/content/pkg/FR-2017-12-14/pdf/R1-2017-23932.pdf,12/14/2017
Advisory Committee; Food Advisory Committee; Termination,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is announcing the termination of the Food Advisory Committee. This document removes the Food Advisory Committee from the Agency's list of standing advisory committees.,82 FR 58553, 2017-26829,https://www.federalregister.gov/documents/2017/12/13/2017-26829/advisory-committee-food-advisory-committee-termination,https://www.govinfo.gov/content/pkg/FR-2017-12-13/pdf/2017-26829.pdf,12/13/2017
New Animal Drugs; Approval of New Animal Drug Applications,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is amending the animal drug regulations to reflect application-related actions for a new animal drug application (NADA) and abbreviated new animal drug applications (ANADAs) during May and June 2017. FDA is informing the public of the availability of summaries of the basis of approval and of environmental review documents, where applicable. The animal drug regulations are also being amended to make technical amendments to improve the accuracy of the regulations.",82 FR 58554, 2017-26753,https://www.federalregister.gov/documents/2017/12/13/2017-26753/new-animal-drugs-approval-of-new-animal-drug-applications,https://www.govinfo.gov/content/pkg/FR-2017-12-13/pdf/2017-26753.pdf,12/13/2017
Medicare Program; Cancellation of Advancing Care Coordination Through Episode Payment and Cardiac Rehabilitation Incentive Payment Models; Changes to Comprehensive Care for Joint Replacement Payment Model: Extreme and Uncontrollable Circumstances Policy for the Comprehensive Care for Joint Replacement Payment Model,Rule,Health and Human Services Department; Centers for Medicare & Medicaid Services,"This final rule cancels the Episode Payment Models (EPMs) and Cardiac Rehabilitation (CR) Incentive Payment Model and rescinds the regulations governing these models. It also implements certain revisions to the Comprehensive Care for Joint Replacement (CJR) model, including: Giving certain hospitals selected for participation in the CJR model a one-time option to choose whether to continue their participation in the model; technical refinements and clarifications for certain payment, reconciliation and quality provisions; and a change to increase the pool of eligible clinicians that qualify as affiliated practitioners under the Advanced Alternative Payment Model (Advanced APM) track. An interim final rule with comment period is being issued in conjunction with this final rule in order to address the need for a policy to provide some flexibility in the determination of episode costs for providers located in areas impacted by extreme and uncontrollable circumstances.",82 FR 57066, 2017-25979,https://www.federalregister.gov/documents/2017/12/01/2017-25979/medicare-program-cancellation-of-advancing-care-coordination-through-episode-payment-and-cardiac,https://www.govinfo.gov/content/pkg/FR-2017-12-01/pdf/2017-25979.pdf,12/1/2017
Sanitary Transportation of Human and Animal Food: What You Need to Know About the Food and Drug Administration Regulation; Small Entity Compliance Guide; Availability,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA, the Agency, or we) is announcing the availability of a guidance for industry entitled ""Sanitary Transportation of Human and Animal Food: What You Need to Know About the FDA Regulation--Small Entity Compliance Guide."" The small entity compliance guide (SECG) is intended to help small entities comply with the final rule entitled ""Sanitary Transportation of Human and Animal Food.""",82 FR 55503, 2017-25204,https://www.federalregister.gov/documents/2017/11/22/2017-25204/sanitary-transportation-of-human-and-animal-food-what-you-need-to-know-about-the-food-and-drug,https://www.govinfo.gov/content/pkg/FR-2017-11-22/pdf/2017-25204.pdf,11/22/2017
Same Surgical Procedure Exception: Questions and Answers Regarding the Scope of the Exception; Guidance for Industry; Availability,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or Agency) is announcing the availability of a document entitled ""Same Surgical Procedure Exception under 21 CFR 1271.15(b): Questions and Answers Regarding the Scope of the Exception."" The guidance document provides tissue establishments and health care professionals with FDA's current thinking on the scope of an exception set forth in the human cells, tissues, and cellular and tissue-based products (HCT/Ps) regulations.",82 FR 54289, 2017-24839,https://www.federalregister.gov/documents/2017/11/17/2017-24839/same-surgical-procedure-exception-questions-and-answers-regarding-the-scope-of-the-exception,https://www.govinfo.gov/content/pkg/FR-2017-11-17/pdf/2017-24839.pdf,11/17/2017
"Regulatory Considerations for Human Cells, Tissues, and Cellular and Tissue-Based Products: Minimal Manipulation and Homologous Use; Guidance for Industry and Food and Drug Administration Staff; Availability",Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or Agency) is announcing the availability of a document entitled ""Regulatory Considerations for Human Cells, Tissues, and Cellular and Tissue-Based Products: Minimal Manipulation and Homologous Use; Guidance for Industry and Food and Drug Administration Staff."" The guidance provides human cells, tissues, and cellular and tissue-based product (HCT/P) manufacturers, healthcare providers, and FDA staff, with FDA's current thinking on the regulatory criteria of minimal manipulation and homologous use. The guidance is intended to improve stakeholders' understanding of the definitions of minimal manipulation and homologous use and how the regulatory criteria apply to their HCT/Ps. It also informs manufacturers, healthcare providers, and other interested persons that the Agency generally intends to exercise enforcement discretion over the next 36 months under limited conditions, with respect to the investigational new drug (IND) application and premarket approval (biologics license application (BLA)) requirements, for certain HCT/Ps.",82 FR 54290, 2017-24838,https://www.federalregister.gov/documents/2017/11/17/2017-24838/regulatory-considerations-for-human-cells-tissues-and-cellular-and-tissue-based-products-minimal,https://www.govinfo.gov/content/pkg/FR-2017-11-17/pdf/2017-24838.pdf,11/17/2017
Medicare Program; CY 2018 Updates to the Quality Payment Program; and Quality Payment Program: Extreme and Uncontrollable Circumstance Policy for the Transition Year,Rule,Health and Human Services Department; Centers for Medicare & Medicaid Services,"The Medicare Access and CHIP Reauthorization Act of 2015 (MACRA) established the Quality Payment Program for eligible clinicians. Under the Quality Payment Program, eligible clinicians can participate via one of two tracks: Advanced Alternative Payment Models (APMs); or the Merit-based Incentive Payment System (MIPS). We began implementing the Quality Payment Program through rulemaking for calendar year (CY) 2017. This final rule with comment period provides updates for the second and future years of the Quality Payment Program. In addition, we also are issuing an interim final rule with comment period (IFC) that addresses extreme and uncontrollable circumstances MIPS eligible clinicians may face as a result of widespread catastrophic events affecting a region or locale in CY 2017, such as Hurricanes Irma, Harvey and Maria.",82 FR 53568, 2017-24067,https://www.federalregister.gov/documents/2017/11/16/2017-24067/medicare-program-cy-2018-updates-to-the-quality-payment-program-and-quality-payment-program-extreme,https://www.govinfo.gov/content/pkg/FR-2017-11-16/pdf/2017-24067.pdf,11/16/2017
Medicare Program; Revisions to Payment Policies Under the Physician Fee Schedule and Other Revisions to Part B for CY 2018; Medicare Shared Savings Program Requirements; and Medicare Diabetes Prevention Program,Rule,Health and Human Services Department; Centers for Medicare & Medicaid Services,"This major final rule addresses changes to the Medicare physician fee schedule (PFS) and other Medicare Part B payment policies such as changes to the Medicare Shared Savings Program, to ensure that our payment systems are updated to reflect changes in medical practice and the relative value of services, as well as changes in the statute. In addition, this final rule includes policies necessary to begin offering the expanded Medicare Diabetes Prevention Program model.",82 FR 52976, 2017-23953,https://www.federalregister.gov/documents/2017/11/15/2017-23953/medicare-program-revisions-to-payment-policies-under-the-physician-fee-schedule-and-other-revisions,https://www.govinfo.gov/content/pkg/FR-2017-11-15/pdf/2017-23953.pdf,11/15/2017
Medical Devices; Gastroenterology-Urology Devices; Classification of the Prostatic Artery Embolization Device,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is classifying the prostatic artery embolization device into class II (special controls). The special controls that apply to the device type are identified in this order and will be part of the codified language for the prostatic artery embolization device's classification. We are taking this action because we have determined that classifying the device into class II (special controls) will provide a reasonable assurance of safety and effectiveness of the device. We believe this action will also enhance patients' access to beneficial innovative devices, in part by reducing regulatory burdens.",82 FR 52649, 2017-24586,https://www.federalregister.gov/documents/2017/11/14/2017-24586/medical-devices-gastroenterology-urology-devices-classification-of-the-prostatic-artery-embolization,https://www.govinfo.gov/content/pkg/FR-2017-11-14/pdf/2017-24586.pdf,11/14/2017
Medical Devices; Immunology and Microbiology Devices; Classification of the Automated Indirect Immunofluorescence Microscope and Software-Assisted System,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is classifying the automated indirect immunofluorescence microscope and software- assisted system into class II (special controls). The special controls that apply to the device type are identified in this order and will be part of the codified language for the automated indirect immunofluorescence microscope and software-assisted system's classification. We are taking this action because we have determined that classifying the device into class II (special controls) will provide a reasonable assurance of safety and effectiveness of the device. We believe this action will also enhance patients' access to beneficial innovative devices, in part by reducing regulatory burdens.",82 FR 52647, 2017-24585,https://www.federalregister.gov/documents/2017/11/14/2017-24585/medical-devices-immunology-and-microbiology-devices-classification-of-the-automated-indirect,https://www.govinfo.gov/content/pkg/FR-2017-11-14/pdf/2017-24585.pdf,11/14/2017
Food Additives Permitted in Feed and Drinking Water of Animals; Ammonium Formate and Formic Acid,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA, we, the Agency) is amending food additive regulations for food additives permitted in feed and drinking water of animals to provide for the safe use of formic acid and ammonium formate. This action is in response to a food additive petition filed by BASF Corp for Feed Grade Sodium Formate (FAP 2286), which also proposed to amend the animal food additive regulations for formic acid and ammonium formate to limit formic acid and formate salts from all added sources.",82 FR 52207, 2017-24366,https://www.federalregister.gov/documents/2017/11/13/2017-24366/food-additives-permitted-in-feed-and-drinking-water-of-animals-ammonium-formate-and-formic-acid,https://www.govinfo.gov/content/pkg/FR-2017-11-13/pdf/2017-24366.pdf,11/13/2017
Medicare Program: Hospital Outpatient Prospective Payment and Ambulatory Surgical Center Payment Systems and Quality Reporting Programs,Rule,Health and Human Services Department; Centers for Medicare & Medicaid Services,"This final rule with comment period revises the Medicare hospital outpatient prospective payment system (OPPS) and the Medicare ambulatory surgical center (ASC) payment system for CY 2018 to implement changes arising from our continuing experience with these systems. In this final rule with comment period, we describe the changes to the amounts and factors used to determine the payment rates for Medicare services paid under the OPPS and those paid under the ASC payment system. In addition, this final rule with comment period updates and refines the requirements for the Hospital Outpatient Quality Reporting (OQR) Program and the ASC Quality Reporting (ASCQR) Program.",82 FR 52356, 2017-23932,https://www.federalregister.gov/documents/2017/11/13/2017-23932/medicare-program-hospital-outpatient-prospective-payment-and-ambulatory-surgical-center-payment,https://www.govinfo.gov/content/pkg/FR-2017-11-13/pdf/2017-23932.pdf,11/13/2017
Listing of Color Additives Exempt From Certification; Calcium Carbonate,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is amending the color additive regulations to provide for the safe use of calcium carbonate to color hard and soft candy, mints, and chewing gum. We are taking this action in response to a color additive petition submitted by the Wm. Wrigley Jr. Company.",82 FR 51554, 2017-24194,https://www.federalregister.gov/documents/2017/11/07/2017-24194/listing-of-color-additives-exempt-from-certification-calcium-carbonate,https://www.govinfo.gov/content/pkg/FR-2017-11-07/pdf/2017-24194.pdf,11/7/2017
