title,type,agency_names,abstract,citation,document_number,html_url,pdf_url,publication_date
"Indirect Food Additives: Adjuvants, Production Aids, and Sanitizers",Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending the food additive regulations to provide for the safe use of disodium decanedioate as a corrosion/rust preventative for greases used as lubricants with incidental food contact. This action is in response to a petition filed by Ciba-Geigy Corp.,61 FR 1829, 96-942,https://www.federalregister.gov/documents/1996/01/24/96-942/indirect-food-additives-adjuvants-production-aids-and-sanitizers,https://www.govinfo.gov/content/pkg/FR-1996-01-24/pdf/96-942.pdf,1/24/1996
"Indirect Food Additives: Adjuvants, Production Aids, and Sanitizers",Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending the food additive regulations to provide for the safe use of tri[2(or 4)- C<INF>9-10-branched alkylphenyl]phosphorothioate as an extreme pressure-antiwear adjuvant in lubricants with incidental food contact. This action is in response to a petition filed by Ciba-Geigy Corp.,61 FR 1712, 96-814,https://www.federalregister.gov/documents/1996/01/23/96-814/indirect-food-additives-adjuvants-production-aids-and-sanitizers,https://www.govinfo.gov/content/pkg/FR-1996-01-23/pdf/96-814.pdf,1/23/1996
Medical Devices; Reclassification and Exemption From Premarket Notification for Certain Classified Devices,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is reclassifying 111 generic types of class II devices into class I based on new information respecting such devices. FDA is also exempting the 111 generic types of devices, and 11 already classified generic types of class I devices, from the requirement of premarket notification, with limitations. For the exempted devices, FDA has determined that manufacturers' submissions of premarket notifications are unnecessary for the protection of the public health and that the agency's review of such submissions will not advance its public health mission. The exemptions allow the agency to make better use of its resources and thus better serve the public. These devices will remain subject to current good manufacturing practice (CGMP) regulations and other general controls. This rulemaking is part of the President's and Vice President's Reinventing Government effort.",61 FR 1117, 96-418,https://www.federalregister.gov/documents/1996/01/16/96-418/medical-devices-reclassification-and-exemption-from-premarket-notification-for-certain-classified,https://www.govinfo.gov/content/pkg/FR-1996-01-16/pdf/96-418.pdf,1/16/1996
Secondary Direct Food Additives Permitted in Food for Human Consumption,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending the food additive regulations for n-butoxypoly(oxyethylene)poly(oxypropylene) glycol intended for use in sugar beet processing to replace the existing limitation on molecular weight with a limitation on viscosity. This action responds to a petition filed by Union Carbide Corp.,61 FR 631, 96-228,https://www.federalregister.gov/documents/1996/01/09/96-228/secondary-direct-food-additives-permitted-in-food-for-human-consumption,https://www.govinfo.gov/content/pkg/FR-1996-01-09/pdf/96-228.pdf,1/9/1996
"Animal Drugs, Feeds, and Related Products; Change of Sponsor",Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect a change of sponsor for new animal drug applications (NADA's) from Whitmoyer Laboratories, Inc., to A. L. Pharma, Inc.",61 FR 514, 96-230,https://www.federalregister.gov/documents/1996/01/08/96-230/animal-drugs-feeds-and-related-products-change-of-sponsor,https://www.govinfo.gov/content/pkg/FR-1996-01-08/pdf/96-230.pdf,1/8/1996
Secondary Direct Food Additives Permitted in Food for Human Consumption; Polymaleic Acid and its Sodium Salt,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the food additive regulations to increase the permitted use level of polymaleic acid and its sodium salt to control mineral scale during the production of beet and cane sugar juice and liquor, and to amend the specifications for the additives. This action is in response to a petition filed by Ciba-Geigy, Inc.",61 FR 385, 96-120,https://www.federalregister.gov/documents/1996/01/05/96-120/secondary-direct-food-additives-permitted-in-food-for-human-consumption-polymaleic-acid-and-its,https://www.govinfo.gov/content/pkg/FR-1996-01-05/pdf/96-120.pdf,1/5/1996
New Animal Drugs; Change of Sponsor Name and Address,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect a change of sponsor name and address from American Cyanamid Co. to American Cyanamid, Division of American Home Products.",61 FR 258, 96-122,https://www.federalregister.gov/documents/1996/01/04/96-122/new-animal-drugs-change-of-sponsor-name-and-address,https://www.govinfo.gov/content/pkg/FR-1996-01-04/pdf/96-122.pdf,1/4/1996
Food Additives Permitted in Feed and Drinking Water of Animals; Menadione Nicotinamide Bisulfite,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending the food additive regulations to provide for the safe use of menadione nicotinamide bisulfite as a nutritional supplement for the prevention of vitamin K deficiency and as a source of supplemental niacin in chicken and turkey feed when used at a rate not to exceed 2 grams per ton (g/t) of complete feed. This action is in response to a food additive petition filed by Vanetta (U.S.A.) Inc.,61 FR 5, 95-31556,https://www.federalregister.gov/documents/1996/01/02/95-31556/food-additives-permitted-in-feed-and-drinking-water-of-animals-menadione-nicotinamide-bisulfite,https://www.govinfo.gov/content/pkg/FR-1996-01-02/pdf/95-31556.pdf,1/2/1996
Food Labeling: Reference Daily Intakes,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending its regulations to establish Reference Daily Intakes (RDI's) for vitamin K, selenium, manganese, chromium, molybdenum, and chloride, but not for fluoride. The agency is also amending its regulations to modify the units of measure that are used to declare the amount of biotin, folate, calcium, and phosphorus in food. In addition, the agency is amending its regulations to make consideration of selenium, chromium, molybdenum, and chloride optional in making a determination as to whether a food is nutritionally inferior to a food for which it substitutes and that it resembles. These actions are intended to assist consumers in understanding the nutritional significance of foods in the context of a total daily diet and are in recognition of the fact that the National Academy of Sciences (NAS) established Recommended Dietary Allowances (RDA's) and Estimated Safe and Adequate Daily Dietary Intakes (ESADDI's) for vitamin K, selenium, manganese, chromium, molybdenum, and chloride either in 1980 or 1989.",60 FR 67164, 95-31197,https://www.federalregister.gov/documents/1995/12/28/95-31197/food-labeling-reference-daily-intakes,https://www.govinfo.gov/content/pkg/FR-1995-12-28/pdf/95-31197.pdf,12/28/1995
Tests and Methods of Assay of Antibiotic and Antibiotic- Containing Drugs,Rule,Health and Human Services Department; Food and Drug Administration,,60 FR 66897, X95-21227,https://www.federalregister.gov/documents/1995/12/27/X95-21227/tests-and-methods-of-assay-of-antibiotic-and-antibiotic--containing-drugs,https://www.govinfo.gov/content/pkg/FR-1995-12-27/pdf/X95-21227.pdf,12/27/1995
Beverages: Bottled Water; Correction,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is correcting a final rule that appeared in the Federal Register of November 13, 1995 (60 FR 57076). The document established a standard of identity for bottled water; recodified the standard of quality for bottled water; revised the definition of bottled water to include mineral water and ingredient uses of this product; and defined ``artesian water,'' ``ground water,'' ``mineral water,'' ``purified water,'' ``sparkling bottled water,'' ``spring water,'' ``sterile water,'' and ``well water.'' The document was published with some errors. This document corrects those errors.",60 FR 66495, 95-31200,https://www.federalregister.gov/documents/1995/12/22/95-31200/beverages-bottled-water-correction,https://www.govinfo.gov/content/pkg/FR-1995-12-22/pdf/95-31200.pdf,12/22/1995
Procedures for the Safe and Sanitary Processing and Importing of Fish and Fishery Products,Rule,Procedures for the Safe and Sanitary Processing and Importing of Fish; Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is adopting final regulations to ensure the safe and sanitary processing of fish and fishery products (hereinafter referred to as seafood), including imported seafood. The regulations mandate the application of Hazard Analysis Critical Control Point (HACCP) principles to the processing of seafood. HACCP is a preventive system of hazard control that can be used by processors to ensure the safety of their products to consumers. FDA is issuing these regulations because a system of preventive controls is the most effective and efficient way to ensure that these products are safe.",60 FR 65096, 95-30332,https://www.federalregister.gov/documents/1995/12/18/95-30332/procedures-for-the-safe-and-sanitary-processing-and-importing-of-fish-and-fishery-products,https://www.govinfo.gov/content/pkg/FR-1995-12-18/pdf/95-30332.pdf,12/18/1995
Glyceryl Palmitostearate; Affirmation of GRAS Status of Direct Food Substance,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending its regulations to affirm that glyceryl palmitostearate is generally recognized as safe (GRAS) for use as a formulation aid in excipient mixtures used in tablets. This action is in response to a petition filed on behalf of Gattefosse, S.A.",60 FR 63619, 95-30125,https://www.federalregister.gov/documents/1995/12/12/95-30125/glyceryl-palmitostearate-affirmation-of-gras-status-of-direct-food-substance,https://www.govinfo.gov/content/pkg/FR-1995-12-12/pdf/95-30125.pdf,12/12/1995
"Medical Devices; Medical Device User Facility and Manufacturer Reporting, Certification and Registration",Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is issuing regulations requiring medical device user facilities and manufacturers to report adverse events, related to medical devices, under a uniform reporting system. This regulation is mandated by the Safe Medical Devices Act of 1990 (SMDA) and prescribes the conditions under which reports must be submitted, the content and timing of the requisite reports, and how FDA will utilize the information in carrying out its public health protection responsibilities. This rule is intended to augment the agency's postmarket surveillance activities and public health protection responsibilities relating to medical devices. In the future, FDA will propose to revoke the distributor adverse event reporting regulations that went into effect on May 28, 1992, by operation of law and replace them with provisions based on notice and comment. FDA will also propose to fully implement its authority under the Medical Device Amendments of 1992 (the 1992 amendments).",60 FR 63578, 95-29906,https://www.federalregister.gov/documents/1995/12/11/95-29906/medical-devices-medical-device-user-facility-and-manufacturer-reporting-certification-and,https://www.govinfo.gov/content/pkg/FR-1995-12-11/pdf/95-29906.pdf,12/11/1995
Public Information; Communications With State and Foreign Government Officials,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending its regulations governing communications with State and foreign government officials. This final rule permits FDA to receive and to disclose nonpublic safety, effectiveness, or quality information concerning FDA- regulated products to State government officials and to receive or to disclose draft proposed rules and other nonpublic, predecisional documents concerning regulatory requirements or activities to State or foreign government officials. In both cases, disclosures to or by State or foreign government officials would not require FDA to make the information or documents available to the public. This action is necessary to enhance cooperation in regulatory activities, to eliminate unwarranted contradictory regulatory requirements, and to minimize redundant application of similar requirements.",60 FR 63372, 95-29904,https://www.federalregister.gov/documents/1995/12/08/95-29904/public-information-communications-with-state-and-foreign-government-officials,https://www.govinfo.gov/content/pkg/FR-1995-12-08/pdf/95-29904.pdf,12/8/1995
Indirect Food Additives: Paper and Paperboard Components,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending the food additive regulations to provide for the safe use of silver chloride- coated titanium dioxide as a preservative in polymer latex emulsions used in the coating of food-contact paper and paperboard. This action is in response to a petition filed by Johnson Matthey Chemicals.,60 FR 62206, 95-29476,https://www.federalregister.gov/documents/1995/12/05/95-29476/indirect-food-additives-paper-and-paperboard-components,https://www.govinfo.gov/content/pkg/FR-1995-12-05/pdf/95-29476.pdf,12/5/1995
Indirect Food Additives: Polymers,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending the food additive regulations to provide for the safe use of pyromellitic dianhydride as a modifier in the manufacture of polyethylene terephthalate copolymers intended for food-contact applications. This action is in response to a petition filed by M. & G. Ricerche S.p.A.,60 FR 61654, 95-29219,https://www.federalregister.gov/documents/1995/12/01/95-29219/indirect-food-additives-polymers,https://www.govinfo.gov/content/pkg/FR-1995-12-01/pdf/95-29219.pdf,12/1/1995
"Antibiotic Drugs; Cefpodoxime Proxetil, Cefpodoxime Proxetil Tablets, and Cefpodoxime Proxetil Granules for Oral Suspension",Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the antibiotic drug regulations to include accepted standards for a new antibiotic drug, cefpodoxime proxetil, and its use in two dosage forms, cefpodoxime proxetil tablets and cefpodoxime proxetil granules for oral suspension. The manufacturer has supplied sufficient data and information to establish its safety and efficacy.",60 FR 58229, 95-28893,https://www.federalregister.gov/documents/1995/11/27/95-28893/antibiotic-drugs-cefpodoxime-proxetil-cefpodoxime-proxetil-tablets-and-cefpodoxime-proxetil-granules,https://www.govinfo.gov/content/pkg/FR-1995-11-27/pdf/95-28893.pdf,11/27/1995
Indirect Food Additives: Polymers,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the food additive regulations to provide for the safe use of ethylene-1,4- cyclohexylene dimethylene terephthalate copolymer containing up to 5 mole percent (7 weight percent) 1,4-cyclohexylene dimethylene terephthalate as a base sheet and base polymer for use in food-contact articles. This action is in response to a petition filed by Eastman Chemical Co.",60 FR 57926, 95-28545,https://www.federalregister.gov/documents/1995/11/24/95-28545/indirect-food-additives-polymers,https://www.govinfo.gov/content/pkg/FR-1995-11-24/pdf/95-28545.pdf,11/24/1995
New Animal Drugs; Change of Sponsor,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect a change of sponsor name for three new animal drug applications (NADA's) from Vet-A-Mix, Inc., to Lloyd, Inc.",60 FR 57832, 95-28542,https://www.federalregister.gov/documents/1995/11/22/95-28542/new-animal-drugs-change-of-sponsor,https://www.govinfo.gov/content/pkg/FR-1995-11-22/pdf/95-28542.pdf,11/22/1995
Delegations of Authority and Organization; Center for Drug Evaluation and Research,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending the regulations for delegations of authority relating to the list of FDA officials in the Center for Drug Evaluation and Research (CDER) with authority to perform all the functions of the Commissioner of Food and Drugs with respect to approval of new drug applications and supplements thereto on drugs for human use. This action is being taken to realign approval points for division-level authorities to a more reasonable and manageable number.,60 FR 57337, 95-28149,https://www.federalregister.gov/documents/1995/11/15/95-28149/delegations-of-authority-and-organization-center-for-drug-evaluation-and-research,https://www.govinfo.gov/content/pkg/FR-1995-11-15/pdf/95-28149.pdf,11/15/1995
Beverages: Bottled Water,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is establishing a standard of identity for bottled water. At the same time, the agency is recodifying the standard of quality for bottled water. FDA is revising the definition for bottled water in the quality standard to include mineral water and ingredient uses of this product. In addition, FDA is defining ``artesian water,'' ``ground water,'' ``mineral water,'' ``purified water,'' ``sparkling bottled water,'' ``spring water,'' ``sterile water,'' and ``well water.'' FDA is exempting mineral water from certain physical and chemical allowable levels. FDA is taking these actions, in part, in response to a petition submitted by the International Bottled Water Association (IBWA). FDA finds that the regulations will promote honesty and fair dealing in the interest of consumers as well as the interests of the regulated industry.",60 FR 57076, 95-27798,https://www.federalregister.gov/documents/1995/11/13/95-27798/beverages-bottled-water,https://www.govinfo.gov/content/pkg/FR-1995-11-13/pdf/95-27798.pdf,11/13/1995
Canned Fruit Nectars; Revocation of the Stayed Standard of Identity,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is revoking the standard of identity for canned fruit nectars. This standard has never gone into effect, having been stayed by the filing of objections. In view of the FDA regulations that require declaration of the percentage of juice in beverage products that purport to contain juice and comments in letters from the petitioner for the canned fruit nectars standard and from other interested parties, the agency has concluded that the standard is unnecessary and should be revoked. The revocation of the stayed standard will minimize confusion in the labeling of canned fruit nectars and will facilitate the marketing of these foods.",60 FR 56513, 95-27713,https://www.federalregister.gov/documents/1995/11/09/95-27713/canned-fruit-nectars-revocation-of-the-stayed-standard-of-identity,https://www.govinfo.gov/content/pkg/FR-1995-11-09/pdf/95-27713.pdf,11/9/1995
greek-a-Amylase Enzyme Preparation; Affirmation of GRAS Status as Direct Human Food Ingredient,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is affirming that <greek-a>-amylase enzyme preparation derived from Bacillus stearothermophilus is generally recognized as safe (GRAS) for use in the processing of starch to make maltodextrins and nutritive carbohydrate sweeteners. This action is based on a petition requesting such affirmation.,60 FR 55788, 95-27240,https://www.federalregister.gov/documents/1995/11/03/95-27240/greek-a-amylase-enzyme-preparation-affirmation-of-gras-status-as-direct-human-food-ingredient,https://www.govinfo.gov/content/pkg/FR-1995-11-03/pdf/95-27240.pdf,11/3/1995
"Animal Drugs, Feeds, and Related Products; Change of Sponsor",Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect the change of sponsor for 62 approved new animal drug applications (NADA's) from SmithKline Beecham Animal Health to Pfizer, Inc.",60 FR 55657, 95-26986,https://www.federalregister.gov/documents/1995/11/02/95-26986/animal-drugs-feeds-and-related-products-change-of-sponsor,https://www.govinfo.gov/content/pkg/FR-1995-11-02/pdf/95-26986.pdf,11/2/1995
Listing of Color Additives Exempt From Certification; Astaxanthin,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is responding to an objection and is denying the request that it has received for a hearing on the final rule that amended the color additive regulations to authorize the use of astaxanthin as a color additive in the feed of salmonid fish to enhance the color of their flesh. The objection concerns a specification and the requirement for labeling of salmonid fish that have been fed feeds that contain the color additive. After reviewing the objection to the final rule, the agency has concluded that the objection does not raise issues of material fact that justify granting a hearing. The agency also is establishing a new effective date for these two provisions of this color additive regulation, which were stayed by a document that published on August 14, 1995.",60 FR 55446, 95-27033,https://www.federalregister.gov/documents/1995/11/01/95-27033/listing-of-color-additives-exempt-from-certification-astaxanthin,https://www.govinfo.gov/content/pkg/FR-1995-11-01/pdf/95-27033.pdf,11/1/1995
Implantation or Injectable New Animal Drugs; Flunixin Meglumine Solution,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of an abbreviated new animal drug application (ANADA) filed by Phoenix Scientific, Inc. The ANADA provides for intravenous or intramuscular use of flunixin meglumine injection for alleviation of inflammation and pain associated with musculoskeletal disorders and visceral pain associated with colic in horses.",60 FR 54941, 95-26633,https://www.federalregister.gov/documents/1995/10/27/95-26633/implantation-or-injectable-new-animal-drugs-flunixin-meglumine-solution,https://www.govinfo.gov/content/pkg/FR-1995-10-27/pdf/95-26633.pdf,10/27/1995
Delegations of Authority; Associate Commissioner for Health Affairs,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the regulations for delegations of authority relating to the authority of the Commissioner of Food and Drugs to provide initial responses to the Drug Enforcement Administration's (DEA) temporary scheduling notices for control of hazardous substances. This redelegation of authority is intended to ensure the prompt and efficient transmission to the DEA of these responses. This authority is being redelegated from the Commissioner of Food and Drugs to the Associate Commissioner for Health Affairs under the Controlled Substances Act (as amended), which amends the Comprehensive Drug Abuse Prevention and Control Act of 1970, as amended hereafter. The delegation excludes the authority to submit reports to Congress.",60 FR 54424, 95-26356,https://www.federalregister.gov/documents/1995/10/24/95-26356/delegations-of-authority-associate-commissioner-for-health-affairs,https://www.govinfo.gov/content/pkg/FR-1995-10-24/pdf/95-26356.pdf,10/24/1995
Indirect Food Additives: Polymers,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending the food additive regulations to provide for the safe use of ethylene-maleic anhydride copolymers containing no more than 2 percent by weight of polymer units derived from maleic anhydride in contact with food at temperatures not to exceed 49 deg.C (120 deg.F). This action is in response to a petition filed by Showa Denko K. K.,60 FR 54188, 95-25973,https://www.federalregister.gov/documents/1995/10/20/95-25973/indirect-food-additives-polymers,https://www.govinfo.gov/content/pkg/FR-1995-10-20/pdf/95-25973.pdf,10/20/1995
Secondary Direct Food Additives Permitted in Food for Human Consumption; Polypropylene Glycol,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the food additive regulations to provide for the safe use of polypropylene glycol with a molecular weight range of 1,200-3,000 grams per mole (g/ mol) as a defoaming agent in processing beet sugar and yeast. This action is in response to a petition filed by Ashland Chemical Co.",60 FR 54035, 95-25924,https://www.federalregister.gov/documents/1995/10/19/95-25924/secondary-direct-food-additives-permitted-in-food-for-human-consumption-polypropylene-glycol,https://www.govinfo.gov/content/pkg/FR-1995-10-19/pdf/95-25924.pdf,10/19/1995
New Animal Drugs For Use In Animal Feeds; Decoquinate,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a supplemental new animal drug application (NADA) filed by Rhone-Poulenc, Inc. The supplemental NADA provides for use of decoquinate Type A medicated articles to make Type C medicated feeds for young sheep for the prevention of certain forms of coccidiosis.",60 FR 53701, 95-25623,https://www.federalregister.gov/documents/1995/10/17/95-25623/new-animal-drugs-for-use-in-animal-feeds-decoquinate,https://www.govinfo.gov/content/pkg/FR-1995-10-17/pdf/95-25623.pdf,10/17/1995
Implantation or Injectable Dosage Form New Animal Drugs; Phenylbutazone Injection,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of an abbreviated new animal drug application (ANADA) filed by Phoenix Scientific, Inc. The ANADA provides for the use of a generic phenylbutazone injection in horses as an anti-inflammatory agent.",60 FR 53508, 95-25503,https://www.federalregister.gov/documents/1995/10/16/95-25503/implantation-or-injectable-dosage-form-new-animal-drugs-phenylbutazone-injection,https://www.govinfo.gov/content/pkg/FR-1995-10-16/pdf/95-25503.pdf,10/16/1995
Listing of Color Additives Exempt From Certification; Fruit Juice Color Additive and Vegetable Juice Color Additive,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the color additive regulations to provide for the safe use in food of dried fruit juice color additive, dried vegetable juice color additive, and vegetable juice color additive prepared by water infusion of the dried vegetable. This action is in response to a petition filed by GNT Gesellshaft fur Nahrungsmitteltechnologie mbH.",60 FR 52628, 95-24953,https://www.federalregister.gov/documents/1995/10/10/95-24953/listing-of-color-additives-exempt-from-certification-fruit-juice-color-additive-and-vegetable-juice,https://www.govinfo.gov/content/pkg/FR-1995-10-10/pdf/95-24953.pdf,10/10/1995
Anticaries Drug Products for Over-the-Counter Human Use; Final Monograph,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is issuing a final rule in the form of a final monograph establishing conditions under which over-the-counter (OTC) anticaries drug products (products that aid in the prevention of dental cavities) are generally recognized as safe and effective and not misbranded. FDA is issuing this final rule after considering public comments on the agency's proposed regulation, which was issued in the form of a tentative final monograph, and all new data and information on OTC anticaries drug products that have come to the agency's attention. This final monograph is part of the ongoing review of OTC drug products conducted by FDA.",60 FR 52474, 95-24693,https://www.federalregister.gov/documents/1995/10/06/95-24693/anticaries-drug-products-for-over-the-counter-human-use-final-monograph,https://www.govinfo.gov/content/pkg/FR-1995-10-06/pdf/95-24693.pdf,10/6/1995
Implantation or Injectable Dosage Form New Animal Drugs; Ceftiofur Sterile Powder For Injection,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a supplemental new animal drug application (NADA) filed by The Upjohn Co. The supplemental NADA provides for veterinary prescription use of a reconstituted ceftiofur sterile powder for injection for the treatment of acute bovine interdigital necrobacillosis (foot rot, pododermatitis) in cattle.",60 FR 51718, 95-24593,https://www.federalregister.gov/documents/1995/10/03/95-24593/implantation-or-injectable-dosage-form-new-animal-drugs-ceftiofur-sterile-powder-for-injection,https://www.govinfo.gov/content/pkg/FR-1995-10-03/pdf/95-24593.pdf,10/3/1995
Oral Dosage Form New Animal Drugs; Milbemycin Oxime,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a supplemental new animal drug application (NADA) filed by Ciba-Geigy Animal Health, Ciba-Geigy Corp. The supplemental NADA provides for the use of milbemycin oxime tablets in puppies 4 weeks of age or greater and 2 pounds (lb) of body weight or greater for the prevention of heartworm disease, control of adult hookworm infections, and removal and control of adult roundworm and whipworm infections.",60 FR 50096, 95-24160,https://www.federalregister.gov/documents/1995/09/28/95-24160/oral-dosage-form-new-animal-drugs-milbemycin-oxime,https://www.govinfo.gov/content/pkg/FR-1995-09-28/pdf/95-24160.pdf,9/28/1995
"Animal Drugs, Feeds, and Related Products; Sarafloxacin Hydrochloride",Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a new animal drug application (NADA) filed by Abbott Laboratories. The NADA provides for use of sarafloxacin hydrochloride in turkey and broiler chicken drinking water for control of mortality associated with Escherichia coli organisms susceptible to sarafloxacin.,60 FR 50097, 95-24159,https://www.federalregister.gov/documents/1995/09/28/95-24159/animal-drugs-feeds-and-related-products-sarafloxacin-hydrochloride,https://www.govinfo.gov/content/pkg/FR-1995-09-28/pdf/95-24159.pdf,9/28/1995
"Indirect Food Additives: Adjuvants, Production Aids, and Sanitizers",Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending the food additive regulations to provide for the safe use of oxidized bis(hydrogenated tallow alkyl)amines as a process stabilizer for polypropylene intended for use in contact with food. This action is in response to a petition filed by Ciba-Geigy Corp.,60 FR 49506, 95-23776,https://www.federalregister.gov/documents/1995/09/26/95-23776/indirect-food-additives-adjuvants-production-aids-and-sanitizers,https://www.govinfo.gov/content/pkg/FR-1995-09-26/pdf/95-23776.pdf,9/26/1995
Indirect Food Additives; Adhesives and Components of Coatings,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the food additive regulations to provide for the safe use of hydrogenated dipentene resin for use as a component of adhesives and coatings, hydrogenated dipentene-styrene copolymer resin for use as a component of adhesives, and hydrogenated-beta-pinene-alpha-pinene-dipentene copolymer resin for use as a component of adhesives and coatings intended for use in contact with food. This action responds to a petition filed by Yasuhara Chemical Co., Ltd.",60 FR 49336, 95-23599,https://www.federalregister.gov/documents/1995/09/25/95-23599/indirect-food-additives-adhesives-and-components-of-coatings,https://www.govinfo.gov/content/pkg/FR-1995-09-25/pdf/95-23599.pdf,9/25/1995
Maltodextrin Derived From Potato Starch; Affirmation of GRAS Status as Direct Human Food Ingredient,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is affirming that maltodextrin derived from potato starch is generally recognized as safe (GRAS) for use as a direct human food ingedient. This action is in response to a petition filed by AVEBE America, Inc.",60 FR 48890, 95-23352,https://www.federalregister.gov/documents/1995/09/21/95-23352/maltodextrin-derived-from-potato-starch-affirmation-of-gras-status-as-direct-human-food-ingredient,https://www.govinfo.gov/content/pkg/FR-1995-09-21/pdf/95-23352.pdf,9/21/1995
Indirect Food Additives: Adhesives and Components of Coatings,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the food additive regulations to provide for the safe use of the following additives as components of coatings that contact food: meta- xylylenediamine (1,3-benzenedimethanamine), para-xylylenediamine (1,4- benzenedimethanamine), 3-diethylaminopropylamine, benzyl alcohol, salicylic acid, N-beta-(aminoethyl)-gamma-aminopropyltrimethoxysilane, and castor oil, hydrogenated polymer with ethylenediamine, 12- hydroxyoctadecanoic acid, and sebacic acid. This action responds to a petition filed by Sigma Coatings.",60 FR 48645, 95-23244,https://www.federalregister.gov/documents/1995/09/20/95-23244/indirect-food-additives-adhesives-and-components-of-coatings,https://www.govinfo.gov/content/pkg/FR-1995-09-20/pdf/95-23244.pdf,9/20/1995
Records and Reports Regulations for Radiation Emitting Electronic Products,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending its regulations regarding the requirements for recordkeeping and reporting of adverse experiences and other information relating to radiation emitting electronic products. This rule reduces recordkeeping and reporting requirements for some products, requires only abbreviated reporting for other products, and clarifies certain requirements. The timing and content of certain reports will be revised to enhance the usefulness of the information. These amendments will improve protection of the public health while reducing regulatory burdens on manufacturers, dealers, and distributors of radiation emitting electronic products.",60 FR 48374, 95-23130,https://www.federalregister.gov/documents/1995/09/19/95-23130/records-and-reports-regulations-for-radiation-emitting-electronic-products,https://www.govinfo.gov/content/pkg/FR-1995-09-19/pdf/95-23130.pdf,9/19/1995
