title,type,agency_names,abstract,citation,document_number,html_url,pdf_url,publication_date
Medicare Program; Prospective Payment System and Consolidated Billing for Skilled Nursing Facilities; Updates to the Quality Reporting Program and Value-Based Purchasing Program for Federal Fiscal Year 2024,Rule,Health and Human Services Department; Centers for Medicare & Medicaid Services,"This final rule updates payment rates, including implementing the second phase of the Patient Driven Payment Model (PDPM) parity adjustment recalibration. This final rule also updates the diagnosis code mappings used under PDPM, the SNF Quality Reporting Program (QRP), and the SNF Value-Based Purchasing (VBP) Program. We are also eliminating the requirement for facilities to actively waive their right to a hearing in writing, treating as a constructive waiver when the facility does not submit a request for hearing.",88 FR 53200, 2023-16249,https://www.federalregister.gov/documents/2023/08/07/2023-16249/medicare-program-prospective-payment-system-and-consolidated-billing-for-skilled-nursing-facilities,https://www.govinfo.gov/content/pkg/FR-2023-08-07/pdf/2023-16249.pdf,08/07/2023
Medicare Program; FY 2024 Inpatient Psychiatric Facilities Prospective Payment System-Rate Update,Rule,Health and Human Services Department; Centers for Medicare & Medicaid Services,"This final rule updates the prospective payment rates, the outlier threshold, and the wage index for Medicare inpatient hospital services provided by Inpatient Psychiatric Facilities (IPF), which include psychiatric hospitals and excluded psychiatric units of an acute care hospital or critical access hospital. Additionally, this final rule rebases and revises the IPF market basket to reflect a 2021 base year. These changes will be effective for IPF discharges occurring during the Fiscal Year (FY) beginning October 1, 2023 through September 30, 2024 (FY 2024). In addition, this final rule discusses quality measures and reporting requirements under the Inpatient Psychiatric Facilities Quality Reporting (IPFQR) Program with changes beginning with the FY 2025 payment determination through changes beginning with the FY 2028 payment determination.",88 FR 51054, 2023-16083,https://www.federalregister.gov/documents/2023/08/02/2023-16083/medicare-program-fy-2024-inpatient-psychiatric-facilities-prospective-payment-system-rate-update,https://www.govinfo.gov/content/pkg/FR-2023-08-02/pdf/2023-16083.pdf,08/02/2023
"Medicare Program; FY 2024 Hospice Wage Index and Payment Rate Update, Hospice Conditions of Participation Updates, Hospice Quality Reporting Program Requirements, and Hospice Certifying Physician Provider Enrollment Requirements",Rule,Health and Human Services Department; Centers for Medicare & Medicaid Services,"This final rule updates the hospice wage index, payment rates, and aggregate cap amount for Fiscal Year (FY) 2024. This rule discusses the comments received regarding information related to the provision of higher levels of hospice care; spending patterns for non-hospice services provided during the election of the hospice benefit; ownership transparency; equipping patients and caregivers with information to inform hospice selection; and ways to examine health equity under the hospice benefit. This rule also finalizes conforming regulations text changes related to the expiration of the COVID-19 public health emergency. In addition, this rule updates the Hospice Quality Reporting Program; discusses the Hospice Outcomes and Patient Evaluation tool; provides an update on Health Equity and future quality measures; and provides updates on the Consumer Assessment of Healthcare Providers and Systems, Hospice Survey Mode Experiment. This rule also codifies hospice data submission thresholds and discusses updates to hospice survey and enforcement procedures. Additionally, the rule requires hospice certifying physicians to be Medicare-enrolled or to have validly opted-out.",88 FR 51164, 2023-16116,https://www.federalregister.gov/documents/2023/08/02/2023-16116/medicare-program-fy-2024-hospice-wage-index-and-payment-rate-update-hospice-conditions-of,https://www.govinfo.gov/content/pkg/FR-2023-08-02/pdf/2023-16116.pdf,08/02/2023
Medicare Program; Inpatient Rehabilitation Facility Prospective Payment System for Federal Fiscal Year 2024 and Updates to the IRF Quality Reporting Program,Rule,Health and Human Services Department; Centers for Medicare & Medicaid Services,"This final rule updates the prospective payment rates for inpatient rehabilitation facilities (IRFs) for Federal fiscal year (FY) 2024. As required by statute, this final rule includes the classification and weighting factors for the IRF prospective payment system's case-mix groups and a description of the methodologies and data used in computing the prospective payment rates for FY 2024. It also rebases and revises the IRF market basket to reflect a 2021 base year. It also confirms when IRF units can become excluded and paid under the IRF PPS. This rule also includes updates for the IRF Quality Reporting Program (QRP).",88 FR 50956, 2023-16050,https://www.federalregister.gov/documents/2023/08/02/2023-16050/medicare-program-inpatient-rehabilitation-facility-prospective-payment-system-for-federal-fiscal,https://www.govinfo.gov/content/pkg/FR-2023-08-02/pdf/2023-16050.pdf,08/02/2023
"Medicare Program; Contract Year 2024 Policy and Technical Changes to the Medicare Advantage Program, Medicare Prescription Drug Benefit Program, Medicare Cost Plan Program, and Programs of All-Inclusive Care for the Elderly; Correcting Amendment",Rule,Health and Human Services Department; Centers for Medicare & Medicaid Services,"This document corrects a technical error that appeared in the final rule published in the Federal Register on April 12, 2023 titled ""Contract Year 2024 Policy and Technical Changes to the Medicare Advantage Program, Medicare Prescription Drug Benefit Program, Medicare Cost Plan Program, and Programs of All-Inclusive Care for the Elderly.""",88 FR 50043, 2023-16307,https://www.federalregister.gov/documents/2023/08/01/2023-16307/medicare-program-contract-year-2024-policy-and-technical-changes-to-the-medicare-advantage-program,https://www.govinfo.gov/content/pkg/FR-2023-08-01/pdf/2023-16307.pdf,08/01/2023
Medicare Program; Alternative Payment Model (APM) Incentive Payment Advisory for Clinicians-Request for Current Billing Information for Qualifying APM Participants,Rule,Health and Human Services Department; Centers for Medicare & Medicaid Services,This advisory is to alert certain clinicians who are Qualifying APM participants (QPs) and eligible to receive an Alternative Payment Model (APM) Incentive Payment that CMS does not have the current billing information needed to disburse the payment. This advisory provides information to these clinicians on how to update their billing information to receive this payment.,88 FR 49309, 2023-16140,https://www.federalregister.gov/documents/2023/07/31/2023-16140/medicare-program-alternative-payment-model-apm-incentive-payment-advisory-for-clinicians-request-for,https://www.govinfo.gov/content/pkg/FR-2023-07-31/pdf/2023-16140.pdf,07/31/2023
Privacy Act; Implementation,Rule,Health and Human Services Department; Children and Families Administration,"HHS exempts certain records in an existing system of records maintained by OCSE within ACF from the accounting, access, and amendment requirements of the Privacy Act. The affected system of records is OCSE Federal Case Registry of Child Support Orders, HHS/ACF/ OCSE, System No. 09-80-0385. Only case files marked with the Family Violence Indicator (FVI) will be exempted, to align with a restriction in section 453(b)(2) of the Social Security Act which prohibits disclosure of case files marked with the FVI to anyone other than a court or agent of a court, to avoid harm to the custodial parent or the child of such parent.",88 FR 48736, 2023-15976,https://www.federalregister.gov/documents/2023/07/28/2023-15976/privacy-act-implementation,https://www.govinfo.gov/content/pkg/FR-2023-07-28/pdf/2023-15976.pdf,07/28/2023
Nomenclature Change for Dockets Management; Technical Amendment,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending its regulations to reflect a change in the name of Division of Dockets Management to Dockets Management Staff and information regarding copies. This action is editorial in nature and is intended to improve the accuracy of the Agency's regulations.,88 FR 45063, 2023-14716,https://www.federalregister.gov/documents/2023/07/14/2023-14716/nomenclature-change-for-dockets-management-technical-amendment,https://www.govinfo.gov/content/pkg/FR-2023-07-14/pdf/2023-14716.pdf,07/14/2023
"Grants, Contracts, and Other Agreements: Fraud and Abuse; Information Blocking; Office of Inspector General's Civil Money Penalty Rules",Rule,Health and Human Services Department; Office of Inspector General,"This final rule amends the civil money penalty (CMP) regulations of the Department of Health and Human Services (HHS) Office of Inspector General (OIG) to: incorporate new CMP authority for information blocking; incorporate new authorities for CMPs, assessments, and exclusions related to HHS grants, contracts, other agreements; and increase the maximum penalties for certain CMP violations.",88 FR 42820, 2023-13851,https://www.federalregister.gov/documents/2023/07/03/2023-13851/grants-contracts-and-other-agreements-fraud-and-abuse-information-blocking-office-of-inspector,https://www.govinfo.gov/content/pkg/FR-2023-07-03/pdf/2023-13851.pdf,07/03/2023
Removal of the Vaccine Requirements for Head Start Programs,Rule,Health and Human Services Department; Children and Families Administration,"This final rule removes the vaccine and testing requirements included in the Interim Final Rule with Comment Period (IFC) titled, ""Vaccine and Mask Requirements To Mitigate the Spread of COVID-19 in Head Start Programs,"" which the Administration for Children and Families published on November 30, 2021. Specifically, this rescission removes the requirement from the Head Start Program Performance Standards (HSPPS) that all Head Start staff, contractors whose activities involve contact with or providing direct services to children and families, and volunteers working in classrooms or directly with children are fully vaccinated for COVID-19. The associated HSPPS requirement that staff who are exempt from the vaccination requirement have ""at least weekly"" COVID-19 testing is also removed.",88 FR 41326, 2023-13423,https://www.federalregister.gov/documents/2023/06/26/2023-13423/removal-of-the-vaccine-requirements-for-head-start-programs,https://www.govinfo.gov/content/pkg/FR-2023-06-26/pdf/2023-13423.pdf,06/26/2023
Medicare Program; Treatment of Medicare Part C Days in the Calculation of a Hospital's Medicare Disproportionate Patient Percentage,Rule,Health and Human Services Department; Centers for Medicare & Medicaid Services,"This final action establishes a policy concerning the treatment of patient days associated with persons enrolled in a Medicare Part C (also known as ""Medicare Advantage"") plan for purposes of calculating a hospital's disproportionate patient percentage for cost reporting periods starting before fiscal year (FY) 2014 in response to the Supreme Court's ruling in Azar v. Allina Health Services, 139 S. Ct. 1804 (June 3, 2019).",88 FR 37772, 2023-12308,https://www.federalregister.gov/documents/2023/06/09/2023-12308/medicare-program-treatment-of-medicare-part-c-days-in-the-calculation-of-a-hospitals-medicare,https://www.govinfo.gov/content/pkg/FR-2023-06-09/pdf/2023-12308.pdf,06/09/2023
"Medicare Program; Contract Year 2024 Policy and Technical Changes to the Medicare Advantage Program, Medicare Prescription Drug Benefit Program, Medicare Cost Plan Program, and Programs of All-Inclusive Care for the Elderly; Correction",Rule,Health and Human Services Department; Centers for Medicare & Medicaid Services,"This document corrects technical errors that appeared in the final rule published in the Federal Register on April 12, 2023 entitled ""Contract Year 2024 Policy and Technical Changes to the Medicare Advantage Program, Medicare Prescription Drug Benefit Program, Medicare Cost Plan Program, and Programs of All-Inclusive Care for the Elderly.""",88 FR 37174, 2023-12098,https://www.federalregister.gov/documents/2023/06/07/2023-12098/medicare-program-contract-year-2024-policy-and-technical-changes-to-the-medicare-advantage-program,https://www.govinfo.gov/content/pkg/FR-2023-06-07/pdf/2023-12098.pdf,06/07/2023
"Medicare and Medicaid Programs; Policy and Regulatory Changes to the Omnibus COVID-19 Health Care Staff Vaccination Requirements; Additional Policy and Regulatory Changes to the Requirements for Long-Term Care (LTC) Facilities and Intermediate Care Facilities for Individuals With Intellectual Disabilities (ICFs-IID) To Provide COVID-19 Vaccine Education and Offer Vaccinations to Residents, Clients, and Staff; Policy and Regulatory Changes to the Long Term Care Facility COVID-19 Testing Requirements",Rule,Health and Human Services Department; Centers for Medicare & Medicaid Services,"This final rule removes expired language addressing staff and patient COVID-19 testing requirements for LTC Facilities issued in the interim final rule with comment ""Medicare and Medicaid Programs, Clinical Laboratory Improvement Amendments (CLIA), and Patient Protection and Affordable Care Act; Additional Policy and Regulatory Revisions in Response to the COVID-19 Public Health Emergency"" published in the September 2, 2020 Federal Register. The rule also finalizes requirements for these facilities to provide education about COVID-19 vaccines and to offer COVID-19 vaccines to residents, clients, and staff. In addition, the rule withdraws the regulations in the interim final rule with comment (IFC) ""Omnibus COVID-19 Health Care Staff Vaccination"" published in the November 5, 2021 Federal Register, and finalizes certain provisions of the ""COVID-19 Vaccine Requirements for Long-Term Care (LTC) Facilities and Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICFs-IID) Residents, Clients, and Staff"" IFC, published in the May 13, 2021 Federal Register.",88 FR 36485, 2023-11449,https://www.federalregister.gov/documents/2023/06/05/2023-11449/medicare-and-medicaid-programs-policy-and-regulatory-changes-to-the-omnibus-covid-19-health-care,https://www.govinfo.gov/content/pkg/FR-2023-06-05/pdf/2023-11449.pdf,06/05/2023
"Medicare Program; Contract Year 2024 Policy and Technical Changes to the Medicare Advantage Program, Medicare Prescription Drug Benefit Program, Medicare Cost Plan Program, and Programs of All-Inclusive Care for the Elderly; Correction",Rule,Health and Human Services Department; Centers for Medicare & Medicaid Services,"This document corrects technical errors that appeared in the final rule published in the Federal Register on April 12, 2023, entitled ""Contract Year 2024 Policy and Technical Changes to the Medicare Advantage Program, Medicare Prescription Drug Benefit Program, Medicare Cost Plan Program, and Programs of All-Inclusive Care for the Elderly.""",88 FR 34779, 2023-11550,https://www.federalregister.gov/documents/2023/05/31/2023-11550/medicare-program-contract-year-2024-policy-and-technical-changes-to-the-medicare-advantage-program,https://www.govinfo.gov/content/pkg/FR-2023-05-31/pdf/2023-11550.pdf,05/31/2023
"Food Labeling, Infant Formula Requirements, Food Additives and Generally Recognized as Safe Substances, New Dietary Ingredient Notification; Technical Amendments; Correction",Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration is correcting a final rule entitled ""Food Labeling, Infant Formula Requirements, Food Additives and Generally Recognized as Safe Substances, New Dietary Ingredient Notification; Technical Amendments"" that appeared in the Federal Register of March 24, 2023. The final rule corrected typographical errors, corrected errors in sample labels, restored inadvertent omissions, and updated office and organization names, addresses, and other references. The document was published with an incorrect abbreviation to ""Potassium"" in the codified language. This document corrects that error.",88 FR 33550, 2023-10602,https://www.federalregister.gov/documents/2023/05/24/2023-10602/food-labeling-infant-formula-requirements-food-additives-and-generally-recognized-as-safe-substances,https://www.govinfo.gov/content/pkg/FR-2023-05-24/pdf/2023-10602.pdf,05/24/2023
Requirements for Additional Traceability Records for Certain Foods: What You Need To Know About the Food and Drug Administration Regulation: Guidance for Industry; Small Entity Compliance Guide; Availability,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA, the Agency, or we) is announcing the availability of a guidance for industry entitled ""Requirements for Additional Traceability Records for Certain Foods: What You Need to Know About the FDA Regulation: Guidance for Industry-- Small Entity Compliance Guide."" The small entity compliance guide (SECG) is intended to help small entities comply with the final rule entitled ""Requirements for Additional Traceability Records for Certain Foods.""",88 FR 32104, 2023-10666,https://www.federalregister.gov/documents/2023/05/19/2023-10666/requirements-for-additional-traceability-records-for-certain-foods-what-you-need-to-know-about-the,https://www.govinfo.gov/content/pkg/FR-2023-05-19/pdf/2023-10666.pdf,05/19/2023
International Dairy Foods Association: Response to the Objections and Requests for a Public Hearing on the Final Rule To Revoke the Standards for Lowfat Yogurt and Nonfat Yogurt and Amend the Standard for Yogurt; Correction,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is correcting a final order that appeared in the Federal Register on April 14, 2023. The document responded to objections and requests for a public hearing on the final rule to revoke the standards for lowfat yogurt and nonfat yogurt and amend the standard for yogurt. The final order published with an inadvertent error. This document corrects that error.",88 FR 31608, 2023-10606,https://www.federalregister.gov/documents/2023/05/18/2023-10606/international-dairy-foods-association-response-to-the-objections-and-requests-for-a-public-hearing,https://www.govinfo.gov/content/pkg/FR-2023-05-18/pdf/2023-10606.pdf,05/18/2023
Temporary Extension of COVID-19 Telemedicine Flexibilities for Prescription of Controlled Medications,Rule,Justice Department; Drug Enforcement Administration; Health and Human Services Department,"On March 1, 2023 the Drug Enforcement Administration (DEA), in concert with the Department of Health and Human Services (HHS), promulgated two notices of proposed rulemakings (NPRMs) soliciting comments on proposals to allow for prescribing of controlled medications pursuant to the practice of telemedicine in instances where the prescribing practitioner has never conducted an in-person medical evaluation of the patient. Those NPRMs resulted in 38,369 public comments, which are being closely reviewed. DEA, in concert with HHS, is considering revisions to the proposed rules set forth in the NPRMs. In the meantime, and following initial review of the comments received, DEA, jointly with the Substance Abuse and Mental Health Services Administration (SAMHSA), is issuing this temporary rule to extend certain exceptions granted to existing DEA regulations in March 2020 as a result of the COVID-19 Public Health Emergency (COVID-19 PHE), in order to avoid lapses in care for patients. Ultimately, there will be a final set of regulations permitting the practice of telemedicine under circumstances that are consistent with public health, safety, and effective controls against diversion.",88 FR 30037, 2023-09936,https://www.federalregister.gov/documents/2023/05/10/2023-09936/temporary-extension-of-covid-19-telemedicine-flexibilities-for-prescription-of-controlled,https://www.govinfo.gov/content/pkg/FR-2023-05-10/pdf/2023-09936.pdf,05/10/2023
New Animal Drugs; Approval of New Animal Drug Applications; Withdrawal of Approval of New Animal Drug Applications,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is amending the animal drug regulations to reflect application-related actions for new animal drug applications (NADAs), abbreviated new animal drug applications (ANADAs), and conditionally approved new animal drug applications (cNADAs) during January, February, and March 2023. FDA is informing the public of the availability of summaries of the basis of approval and of environmental review documents, where applicable. The animal drug regulations are also being amended to improve their accuracy and readability.",88 FR 27693, 2023-09212,https://www.federalregister.gov/documents/2023/05/03/2023-09212/new-animal-drugs-approval-of-new-animal-drug-applications-withdrawal-of-approval-of-new-animal-drug,https://www.govinfo.gov/content/pkg/FR-2023-05-03/pdf/2023-09212.pdf,05/03/2023
Medicare Program; Extending the Medicare Diabetes Prevention Program's (MDPP) Expanded Model Emergency Policy Through CY 2023,Rule,Health and Human Services Department; Centers for Medicare & Medicaid Services,"This document is to alert Medicare Diabetes Prevention Program (MDPP) expanded model suppliers and interested parties that although current MDPP flexibilities permitted pursuant to regulations issued during the Public Health Emergency (PHE) for COVID-19 are scheduled to expire on May 11, 2023, we are specifying an effective date, for purposes of the regulations of December 31, 2023, through which in- person delivery of MDPP services can be suspended. This extended effective date applies for all MDPP suppliers to allow additional time to resume in-person services. MDPP suppliers may use all of or part of this period to extend the flexibilities described in the regulations. This document provides information to MDPP suppliers regarding the extension of the ability to suspend in-person services as the PHE for COVID-19 concludes.",88 FR 27413, 2023-09188,https://www.federalregister.gov/documents/2023/05/02/2023-09188/medicare-program-extending-the-medicare-diabetes-prevention-programs-mdpp-expanded-model-emergency,https://www.govinfo.gov/content/pkg/FR-2023-05-02/pdf/2023-09188.pdf,05/02/2023
"Patient Protection and Affordable Care Act, HHS Notice of Benefit and Payment Parameters for 2024",Rule,Health and Human Services Department,"This final rule includes payment parameters and provisions related to the HHS-operated risk adjustment and risk adjustment data validation programs, as well as 2024 user fee rates for issuers offering qualified health plans (QHPs) through Federally-facilitated Exchanges (FFEs) and State-based Exchanges on the Federal platform (SBE-FPs). This final rule also has requirements related to updating standardized plan options and reducing plan choice overload; the automatic re-enrollment hierarchy; plan and plan variation marketing name requirements for QHPs; essential community providers (ECPs) and network adequacy; failure to file and reconcile; special enrollment periods (SEPs); the annual household income verification; the deadline for QHP issuers to report enrollment and payment inaccuracies; requirements related to the State Exchange improper payment measurement program; and requirements for agents, brokers, and web-brokers assisting FFE and SBE-FP consumers.",88 FR 25740, 2023-08368,https://www.federalregister.gov/documents/2023/04/27/2023-08368/patient-protection-and-affordable-care-act-hhs-notice-of-benefit-and-payment-parameters-for-2024,https://www.govinfo.gov/content/pkg/FR-2023-04-27/pdf/2023-08368.pdf,04/27/2023
International Dairy Foods Association: Response to the Objections and Requests for a Public Hearing on the Final Rule To Revoke the Standards for Lowfat Yogurt and Nonfat Yogurt and Amend the Standard for Yogurt,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) published a final rule entitled ""Milk and Cream Products and Yogurt Products; Final Rule To Revoke the Standards for Lowfat Yogurt and Nonfat Yogurt and To Amend the Standard for Yogurt,"" on June 11, 2021 (the 2021 final rule). The International Dairy Foods Association (IDFA) objected to the final rule's provision that yogurt have either a titratable acidity of not less than 0.7 percent, expressed as lactic acid, or a pH of 4.6 or lower before the addition of bulky flavoring ingredients. We are denying IDFA's request for a public hearing with respect to this objection and are issuing a final order to modify the final rule's provision with respect to both pH and titratable acidity.",88 FR 22907, 2023-07723,https://www.federalregister.gov/documents/2023/04/14/2023-07723/international-dairy-foods-association-response-to-the-objections-and-requests-for-a-public-hearing,https://www.govinfo.gov/content/pkg/FR-2023-04-14/pdf/2023-07723.pdf,04/14/2023
Notice of Expiration of Certain Notifications of Enforcement Discretion Issued in Response to the COVID-19 Nationwide Public Health Emergency,Rule,Health and Human Services Department; Office of the Secretary,"This document is to inform the public that four Notifications of Enforcement Discretion (""Notifications"") issued by the U.S. Department of Health and Human Services (HHS), Office for Civil Rights (OCR) regarding how the Privacy, Security, and Breach Notification Rules (""HIPAA Rules"") promulgated under the Health Insurance Portability and Accountability Act of 1996 (HIPAA) and the Health Information Technology for Economic and Clinical Health (HITECH) Act will be applied to certain violations during the COVID-19 nationwide public health emergency (""COVID-19 PHE""), will expire upon expiration of the COVID-19 PHE, which is currently scheduled for 11:59 p.m. on May 11, 2023. Accordingly, upon expiration of the COVID-19 PHE, the Notifications will not provide a basis for OCR to exercise enforcement discretion with respect to imposing penalties for violations of the HIPAA Rules. OCR will continue to exercise enforcement discretion consistent with the Notifications for violations of the HIPAA Rules that occurred during the period that each Notification was in effect. In addition, OCR is affording covered health care providers a 90- calendar day transition period to come into compliance with the HIPAA Rules with respect to their provision of telehealth using non-public facing remote communication technologies.",88 FR 22380, 2023-07824,https://www.federalregister.gov/documents/2023/04/13/2023-07824/notice-of-expiration-of-certain-notifications-of-enforcement-discretion-issued-in-response-to-the,https://www.govinfo.gov/content/pkg/FR-2023-04-13/pdf/2023-07824.pdf,04/13/2023
"Medicare Program; Contract Year 2024 Policy and Technical Changes to the Medicare Advantage Program, Medicare Prescription Drug Benefit Program, Medicare Cost Plan Program, and Programs of All-Inclusive Care for the Elderly",Rule,Health and Human Services Department; Centers for Medicare & Medicaid Services; Office of the Secretary,"This final rule will revise the Medicare Advantage (Part C), Medicare Prescription Drug Benefit (Part D), Medicare cost plan, and Programs of All-Inclusive Care for the Elderly (PACE) regulations to implement changes related to Star Ratings, marketing and communications, health equity, provider directories, coverage criteria, prior authorization, passive enrollment, network adequacy, and other programmatic areas. This final rule will also codify regulations implementing section 118 of Division CC of the Consolidated Appropriations Act, 2021, section 11404 of the Inflation Reduction Act, and includes provisions that will codify existing sub-regulatory guidance in the Part C, Part D, and PACE programs.",88 FR 22120, 2023-07115,https://www.federalregister.gov/documents/2023/04/12/2023-07115/medicare-program-contract-year-2024-policy-and-technical-changes-to-the-medicare-advantage-program,https://www.govinfo.gov/content/pkg/FR-2023-04-12/pdf/2023-07115.pdf,04/12/2023
Effective Date of Requirement for Premarket Approval Applications for Spinal Spheres for Use in Intervertebral Fusion Procedures,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or Agency) is issuing a final order to require the filing of a premarket approval application (PMA) for spinal spheres for use in intervertebral fusion procedures, an unclassified, preamendments device following the classification of the device into class III.",88 FR 18990, 2023-06565,https://www.federalregister.gov/documents/2023/03/30/2023-06565/effective-date-of-requirement-for-premarket-approval-applications-for-spinal-spheres-for-use-in,https://www.govinfo.gov/content/pkg/FR-2023-03-30/pdf/2023-06565.pdf,03/30/2023
Medical Devices; Orthopedic Devices; Classification of Spinal Spheres for Use in Intervertebral Fusion Procedures,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or Agency) is issuing a final rule to classify spinal spheres for use in intervertebral fusion procedures (an unclassified, preamendments device) into class III for which FDA is separately requiring the filing of a premarket approval application (PMA). FDA has determined that general controls and special controls together are insufficient to provide reasonable assurance of safety and effectiveness for this device.",88 FR 18987, 2023-06566,https://www.federalregister.gov/documents/2023/03/30/2023-06566/medical-devices-orthopedic-devices-classification-of-spinal-spheres-for-use-in-intervertebral-fusion,https://www.govinfo.gov/content/pkg/FR-2023-03-30/pdf/2023-06566.pdf,03/30/2023
Change of Address; Technical Amendment,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA, Agency, or we) is amending its regulations to update the address, email address, and office name for the Office of Policy, Legislation, and International Affairs, Office of Global Policy and Strategy. This technical amendment is to ensure accuracy and clarity in the Agency's regulations and is nonsubstantive.",88 FR 18037, 2023-06260,https://www.federalregister.gov/documents/2023/03/27/2023-06260/change-of-address-technical-amendment,https://www.govinfo.gov/content/pkg/FR-2023-03-27/pdf/2023-06260.pdf,03/27/2023
"Food Labeling, Infant Formula Requirements, Food Additives and Generally Recognized as Safe Substances, New Dietary Ingredient Notification; Technical Amendments",Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is amending its regulations that pertain to food labeling, infant formula requirements, food additives, direct food substances affirmed as generally recognized as safe (GRAS), and new dietary ingredient (NDI) notifications. These amendments correct typographical errors, correct errors in sample labels, restore inadvertent omissions, and update office and organization names, addresses, and other references. This action is ministerial or editorial in nature.",88 FR 17710, 2023-05418,https://www.federalregister.gov/documents/2023/03/24/2023-05418/food-labeling-infant-formula-requirements-food-additives-and-generally-recognized-as-safe-substances,https://www.govinfo.gov/content/pkg/FR-2023-03-24/pdf/2023-05418.pdf,03/24/2023
Medical Devices; Technical Amendments,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA, the Agency, or we) is amending certain medical device regulations to update mailing address and docket number and conform the regulatory provisions to the Federal Food, Drug, and Cosmetics Act (FD&C Act). The rule does not impose any new regulatory requirements on affected parties. This action is editorial in nature to correct errors and to ensure accuracy and clarity in the Agency's regulations.",88 FR 16878, 2023-05657,https://www.federalregister.gov/documents/2023/03/21/2023-05657/medical-devices-technical-amendments,https://www.govinfo.gov/content/pkg/FR-2023-03-21/pdf/2023-05657.pdf,03/21/2023
New Animal Drugs; Approval of New Animal Drug Applications; Change of Sponsor,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is amending the animal drug regulations to reflect application-related actions for new animal drug applications (NADAs), abbreviated new animal drug applications (ANADAs), and conditionally approved new animal drug applications (cNADAs) during October, November, and December 2022. FDA is informing the public of the availability of summaries of the basis of approval and of environmental review documents, where applicable. The animal drug regulations are also being amended to improve the accuracy and readability of the regulations.",88 FR 16543, 2023-05465,https://www.federalregister.gov/documents/2023/03/20/2023-05465/new-animal-drugs-approval-of-new-animal-drug-applications-change-of-sponsor,https://www.govinfo.gov/content/pkg/FR-2023-03-20/pdf/2023-05465.pdf,03/20/2023
"Definition of the Term “Tobacco Product” in Regulations Issued Under the Federal Food, Drug, and Cosmetic Act",Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is announcing conforming changes to its regulations issued under the Federal Food, Drug, and Cosmetic Act (FD&C Act) as required by the Consolidated Appropriations Act of 2022, which amended the term ""tobacco product"" in the FD&C Act to include products that contain nicotine from any source.",88 FR 16551, 2023-03950,https://www.federalregister.gov/documents/2023/03/20/2023-03950/definition-of-the-term-tobacco-product-in-regulations-issued-under-the-federal-food-drug-and,https://www.govinfo.gov/content/pkg/FR-2023-03-20/pdf/2023-03950.pdf,03/20/2023
Listing of Color Additives Exempt From Certification; Spirulina Extract; Confirmation of Effective Date,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is confirming the effective date of December 13, 2022, for the final rule that appeared in the Federal Register of November 10, 2022, and that amended the color additive regulations to provide for the safe use of spirulina (Arthrospira platensis) extract as a color additive in alcoholic beverages with less than 20 percent alcohol-by-volume content, non- alcoholic beverages, condiments and sauces, dips, dairy product alternatives (identified as non-dairy yogurt alternatives, non-dairy frozen desserts, and non-dairy puddings), salad dressings, and seasoning mixes (unheated).",88 FR 16182, 2023-05361,https://www.federalregister.gov/documents/2023/03/16/2023-05361/listing-of-color-additives-exempt-from-certification-spirulina-extract-confirmation-of-effective,https://www.govinfo.gov/content/pkg/FR-2023-03-16/pdf/2023-05361.pdf,03/16/2023
